discountPriceID,discount_price,discount_date
1071,183.96,2001-10-04
1072,233.63,2002-02-20
1073,241.53,2003-05-12
1074,107.95,2001-12-20
1075,58.53,2005-04-13
1076,95.33,2006-01-21
1077,25.91,2001-08-05
1078,29.97,2001-09-17
1079,20.89,2002-06-26
1080,38.66,2011-06-22
1081,74.4,2000-03-12
1082,74.4,2003-07-09
1083,71.76,2008-07-02
1084,164.93,2003-03-12
1085,151.23,2007-03-05
1086,161.19,2010-07-12
1087,298.49,2010-01-16
1088,298.49,2011-01-02
1089,329.64,2000-08-02
1090,293.23,2003-06-23
1091,165.16,2002-11-05
1092,180.01,2011-09-27
1093,249.83,2006-09-12
1094,106.96,2000-02-09
1095,148.15,2002-05-06
1096,101.07,2003-03-08
1097,74.19,2009-10-25
1098,81.03,2010-07-08
1099,79.6,2002-02-06
1100,53.95,2003-07-01
1101,68.84,2007-12-27
1102,217.55,2002-07-27
1103,217.55,2002-12-20
1104,217.55,2009-11-03
1105,199.35,2002-02-03
1106,312.53,2003-04-29
1107,226.79,2003-06-23
1108,413.12,2002-02-01
1109,413.12,2008-11-17
1110,413.12,2011-06-23
1111,420.16,2001-02-15
1112,453.25,2010-08-12
1113,67.97,2000-12-15
1114,60.84,2001-05-17
1115,52.44,2004-11-26
1116,71.7,2008-10-13
1117,73.63,2009-03-09
1118,267.77,2007-03-07
1119,266.14,2009-06-05
1120,267.77,2010-12-20
1121,256.53,2002-05-25
1122,257.45,2000-05-27
1123,99.78,2000-02-07
1124,127.95,2000-02-13
1125,153.01,2008-12-08
1126,68.83,2001-07-26
1127,124,2003-08-15
1128,204.54,2010-02-11
1129,392.02,2003-01-30
1130,97.57,2003-09-11
1131,73.7,2009-05-29
1132,69.26,2004-06-05
1133,68.18,2002-03-18
1134,68.18,2002-12-12
1135,68.18,2006-12-09
1136,68.18,2007-05-30
1137,106.1,2002-02-05
1138,145.7,2003-10-05
1139,104.54,2005-06-15
1140,119.64,2001-12-13
1141,182.41,2010-11-22
1142,124.47,2011-04-21
1143,146.29,2003-11-01
1144,137.23,2006-05-09
1145,149.65,2007-01-19
1146,128.71,2010-01-27
1147,152.12,2011-07-23
1148,198.74,2005-07-29
1149,204.36,2007-06-21
1150,263.49,2010-12-09
1151,178.52,2000-03-23
1152,206.79,2001-03-03
1153,289.74,2000-09-23
1154,289.74,2002-11-14
1155,254.58,2010-02-25
1156,258.1,2012-03-04
1157,374.9,2001-01-19
1158,13.58,2000-07-10
1159,21.46,2000-07-11
1160,13.43,2001-10-27
1161,409.82,2001-03-31
1162,413.61,2001-08-28
1163,476.16,2002-08-16
1164,446.54,2004-04-06
1165,163.77,2000-08-15
1166,217.41,2007-01-05
1167,224.31,2007-09-22
1168,234.41,2011-10-08
1169,275.48,2000-04-30
1170,254.08,2004-03-05
1171,370.72,2009-07-20
1172,352.44,2010-01-02
1173,180.6,2001-11-13
1174,191.27,2003-02-09
1175,237.86,2007-03-01
1176,287.82,2008-07-10
1177,130.17,2000-07-02
1178,112.61,2005-09-13
1179,284.03,2004-01-11
1180,327.32,2010-03-25
1181,290.27,2011-10-09
1182,227.75,2000-02-26
1183,274.48,2002-03-11
1184,194.48,2002-11-24
1185,194.48,2006-05-01
1186,324.71,2004-12-17
1187,223.28,2007-05-17
1188,304.61,2009-06-07
1189,289.96,2000-03-29
1190,278.94,2005-07-03
1191,314.33,2010-12-15
1192,46.56,2000-11-01
1193,43.88,2004-08-06
1194,57.35,2006-12-06
1195,57.35,2008-02-25
1196,57.35,2010-10-04
1197,42.15,2011-10-01
1198,91.52,2002-05-13
1199,117.01,2005-08-19
1200,116.65,2009-04-20
1201,190.82,2000-11-08
1202,180.79,2000-12-26
1203,179.11,2007-09-20
1204,200.84,2008-10-18
1205,85.28,2000-12-04
1206,92.47,2002-06-04
1207,92.77,2005-03-01
1208,86.7,2007-03-02
1209,88.85,2012-02-24
1210,56.3,2001-08-23
1211,57.95,2012-03-13
1212,167.86,2000-09-08
1213,358.15,2001-06-29
1214,305.32,2002-09-03
1215,338.95,2011-02-23
1216,11.27,2001-09-01
1217,10.62,2011-06-20
1218,295.61,2000-02-15
1219,242.34,2004-10-03
1220,293.68,2008-03-08
1221,27.23,2000-11-28
1222,33.88,2001-06-02
1223,248.48,2006-01-30
1224,53.95,2000-02-06
1225,51.01,2002-03-29
1226,49.82,2010-01-18
1227,52.7,2011-12-16
1228,98.96,2000-03-27
1229,85.86,2003-01-26
1230,73.27,2003-11-28
1231,181.07,2010-01-10
1232,316.6,2001-07-23
1233,371.05,2005-10-22
1234,277.83,2008-10-26
1235,358.71,2011-03-10
1236,117.64,2000-02-19
1237,118.65,2001-12-30
1238,118.65,2002-12-29
1239,118.65,2003-12-18
1240,321.64,2002-08-09
1241,359.71,2011-09-06
1242,278.57,2011-12-05
1243,283.69,2000-10-20
1244,283.69,2004-06-29
1245,283.69,2009-11-26
1246,23.81,2000-07-11
1247,22.71,2001-07-19
1248,19.33,2002-05-10
1249,23.81,2006-05-29
1250,23,2009-12-14
1251,134.1,2005-02-20
1252,83.46,2008-07-11
1253,216.22,2001-07-25
1254,312.21,2001-08-13
1255,264.32,2001-12-27
1256,193.28,2007-10-13
1257,286.02,2010-04-29
1258,264.07,2001-09-06
1259,302.92,2001-09-17
1260,279.35,2002-01-24
1261,302.92,2008-12-20
1262,302.92,2009-08-03
1263,94.76,2002-04-04
1264,61.76,2003-03-10
1265,96.12,2005-09-07
1266,66.11,2009-09-15
1267,53.63,2011-07-23
1268,404.07,2004-06-09
1269,7,2003-10-12
1270,317.66,2001-08-02
1271,363.37,2001-10-23
1272,137.8,2002-04-25
1273,105.86,2003-04-17
1274,135.34,2004-03-03
1275,100.89,2008-02-15
1276,115.84,2000-09-29
1277,119.76,2003-10-01
1278,119.76,2004-09-09
1279,408.58,2000-10-30
1280,408.58,2001-06-05
1281,359.52,2010-04-17
1282,62.99,2000-01-10
1283,42.11,2001-07-06
1284,335.14,2000-03-26
1285,244.92,2002-01-14
1286,22.62,2001-09-09
1287,15.57,2004-03-27
1288,24.42,2006-11-04
1289,266,2001-10-07
1290,259.82,2003-06-24
1291,10.8,2004-05-04
1292,374.41,2003-03-07
1293,3.58,2000-07-03
1294,4.33,2005-02-16
1295,234.68,2001-05-17
1296,234.63,2009-02-24
1297,234.68,2009-04-23
1298,17.07,2003-01-29
1299,13.92,2009-04-25
1300,210.26,2000-04-10
1301,204.75,2010-08-12
1302,169.39,2011-11-02
1303,285.13,2000-02-02
1304,326.7,2002-07-13
1305,260.12,2007-12-15
1306,262.55,2009-02-20
1307,116.65,2000-08-11
1308,126.06,2001-09-06
1309,107.29,2007-12-01
1310,7.38,2000-06-12
1311,8.12,2005-10-03
1312,11.08,2008-01-01
1313,323.05,2002-02-07
1314,315.95,2003-07-31
1315,52.29,2001-07-14
1316,58.25,2005-03-09
1317,37.05,2010-10-29
1318,82.38,2001-09-24
1319,90.85,2002-08-11
1320,93.51,2006-10-31
1321,81.42,2011-09-22
1322,85.58,2003-07-31
1323,135.04,2005-09-12
1324,204.62,2007-07-09
1325,255.79,2000-05-07
1326,272.94,2000-08-13
1327,272.94,2007-07-19
1328,120.93,2003-03-17
1329,129.83,2011-11-10
1330,170.29,2012-06-27
1331,257.2,2000-03-24
1332,253.4,2009-01-14
1333,398.74,2012-03-12
1334,165.84,2001-12-12
1335,149.53,2003-02-07
1336,193.77,2004-05-13
1337,92.39,2006-09-01
1338,109.6,2012-01-13
1339,163.2,2001-08-14
1340,118.41,2011-12-22
1341,399.14,2008-06-22
1342,373.2,2009-09-02
1343,206.22,2001-11-07
1344,166.01,2002-05-30
1345,149.27,2008-08-13
1346,4.91,2001-08-15
1347,210.43,2001-09-11
1348,275.74,2004-07-11
1349,51.36,2002-05-04
1350,35.07,2006-02-01
1351,50.27,2006-07-27
1352,31.62,2008-05-19
1353,109.25,2001-03-11
1354,97.86,2003-09-20
1355,113.27,2007-12-29
1356,128.8,2009-09-28
1357,27.06,2002-09-15
1358,28.38,2010-08-16
1359,81.09,2003-04-16
1360,87.77,2004-04-18
1361,140.73,2004-10-25
1362,68.75,2005-02-08
1363,84.97,2009-12-09
1364,451.91,2001-05-01
1365,426.52,2004-11-05
1366,301.39,2009-10-30
1367,286.05,2003-07-14
1368,289.63,2010-03-10
1369,181.09,2002-06-08
1370,38.2,2000-04-17
1371,39.24,2002-02-19
1372,37.41,2004-02-11
1373,25.12,2004-11-09
1374,321.5,2001-08-22
1375,300.1,2003-10-03
1376,335.05,2002-11-20
1377,366.41,2004-11-02
1378,84.55,2002-06-01
1379,77.79,2004-11-22
1380,187.36,2004-02-05
1381,212.56,2005-07-31
1382,233.33,2006-01-13
1383,233.33,2009-04-22
1384,98.38,2004-02-26
1385,74.46,2008-12-06
1386,111.42,2001-08-04
1387,120.24,2001-10-22
1388,101.23,2008-08-06
1389,102.54,2001-08-06
1390,112.06,2002-02-26
1391,150.37,2003-12-21
1392,203.37,2006-09-26
1393,133.4,2008-09-29
1394,147.02,2003-08-26
1395,134.24,2007-09-20
1396,181.52,2001-01-04
1397,235.63,2005-07-08
1398,193.34,2000-07-14
1399,173.16,2007-08-27
1400,79.27,2002-08-18
1401,62.05,2003-04-21
1402,120.81,2004-06-26
1403,150.96,2006-12-07
1404,125.46,2010-04-29
1405,303.8,2003-02-28
1406,347.89,2005-07-13
1407,350.19,2000-01-06
1408,350.19,2001-02-01
1409,350.19,2002-11-10
1410,350.19,2010-12-27
1411,103.25,2001-10-17
1412,134.53,2010-08-06
1413,341.82,2005-02-10
1414,341.82,2009-09-14
1415,182.72,2001-06-27
1416,376.17,2000-12-17
1417,252.41,2001-07-17
1418,238.07,2001-08-21
1419,376.81,2007-06-13
1420,143.73,2001-02-07
1421,162.36,2006-02-16
1422,6.82,2003-08-28
1423,6.88,2008-06-03
1424,326.05,2002-05-23
1425,320.97,2005-01-12
1426,326.05,2006-11-07
1427,286.76,2006-10-24
1428,231.78,2007-01-15
1429,200.82,2007-12-12
1430,356.54,2002-09-02
1431,363.6,2005-11-15
1432,331.34,2008-11-11
1433,364.31,2010-01-26
1434,215.34,2002-07-22
1435,221.06,2006-11-28
1436,221.06,2010-04-13
1437,137.33,2004-08-20
1438,416.71,2003-06-26
1439,409.43,2004-07-17
1440,416.71,2004-10-08
1441,416.71,2009-12-31
1442,134.2,2001-11-14
1443,93.4,2002-09-14
1444,69.47,2003-08-20
1445,72.23,2010-01-03
1446,26.2,2001-04-08
1447,26.2,2004-09-13
1448,26.2,2004-12-31
1449,26.2,2012-02-11
1450,182.57,2004-10-08
1451,182.57,2004-12-17
1452,172.45,2007-12-12
1453,147.34,2009-09-01
1454,52.01,2002-01-10
1455,63.35,2003-03-14
1456,56.99,2008-06-17
1457,448.29,2001-11-23
1458,110.13,2001-07-30
1459,113.67,2004-12-07
1460,134.16,2005-02-25
1461,329.62,2003-01-14
1462,402.79,2005-12-28
1463,364.04,2006-03-27
1464,308.66,2006-08-30
1465,7.11,2001-08-28
1466,6.99,2002-09-04
1467,7.23,2007-06-13
1468,387.49,2002-03-30
1469,425.32,2003-02-22
1470,145.03,2000-01-08
1471,167.55,2004-08-04
1472,170.08,2008-01-23
1473,208.2,2012-06-04
1474,119.11,2001-01-22
1475,101.92,2008-03-11
1476,177.17,2000-02-28
1477,166.8,2000-09-12
1478,160.43,2008-12-03
1479,159.66,2009-07-11
1480,75.29,2000-01-15
1481,76.12,2001-01-20
1482,105.94,2009-10-22
1483,64.81,2011-04-16
1484,58.45,2004-07-03
1485,82.28,2005-02-24
1486,27.72,2010-01-17
1487,376.11,2002-07-16
1488,155.14,2000-07-14
1489,163.61,2001-04-30
1490,85.55,2001-12-19
1491,140.06,2006-12-21
1492,447.94,2002-03-30
1493,460.77,2007-01-04
1494,454.88,2007-01-14
1495,460.77,2010-01-16
1496,177.38,2001-07-05
1497,159.58,2006-09-02
1498,204.21,2007-02-16
1499,196.73,2007-03-07
1500,214.78,2009-08-23
1501,431.69,2000-06-02
1502,331.23,2000-10-01
1503,383.7,2000-10-16
1504,462.15,2001-07-16
1505,373.45,2010-06-06
1506,107.24,2000-06-18
1507,155.16,2000-10-10
1508,147.96,2003-01-24
1509,112.94,2003-07-29
1510,104.18,2005-01-21
1511,63.34,2000-04-21
1512,120.78,2001-09-27
1513,99.94,2001-04-25
1514,140.65,2002-01-16
1515,103.14,2006-02-18
1516,107.37,2006-04-22
1517,454.68,2000-01-20
1518,454.68,2001-10-18
1519,453.19,2003-04-25
1520,454.68,2007-07-24
1521,408.51,2003-05-18
1522,408.51,2004-10-06
1523,408.51,2005-11-24
1524,333.8,2001-04-03
1525,429.96,2006-03-31
1526,256.67,2004-01-12
1527,258,2006-05-17
1528,296.71,2007-02-15
1529,270.5,2010-05-01
1530,426.37,2000-09-04
1531,426.37,2009-09-27
1532,208.62,2001-11-09
1533,121.39,2003-07-05
1534,129.05,2003-11-30
1535,160.03,2011-05-13
1536,160.93,2002-07-24
1537,178.05,2012-01-05
1538,80.47,2001-06-01
1539,80.49,2006-06-16
1540,123.3,2001-11-22
1541,112.2,2007-04-24
1542,83.88,2000-03-31
1543,83.88,2000-11-26
1544,83.88,2001-03-06
1545,83.88,2008-12-09
1546,83.88,2011-09-12
1547,110.12,2003-01-24
1548,176.15,2011-07-30
1549,148.41,2012-01-25
1550,251.78,2002-11-07
1551,263.08,2004-05-21
1552,301.5,2004-12-04
1553,281.25,2006-04-21
1554,198.21,2000-11-23
1555,243.17,2001-07-09
1556,200.74,2005-07-06
1557,221.3,2003-10-16
1558,221.3,2005-02-16
1559,221.3,2005-04-09
1560,216.22,2000-12-09
1561,167.24,2001-05-28
1562,205.75,2006-04-30
1563,155.73,2005-11-24
1564,157.39,2012-06-14
1565,314.53,2004-04-19
1566,436.35,2011-05-26
1567,147.13,2001-03-28
1568,136.26,2005-12-14
1569,245.72,2002-01-23
1570,245.72,2006-01-06
1571,245.72,2010-05-08
1572,26.26,2002-09-16
1573,22.59,2010-05-19
1574,17.14,2000-01-13
1575,18.54,2000-07-02
1576,11.64,2002-02-17
1577,28.53,2003-01-02
1578,22.52,2004-06-19
1579,15.88,2011-08-14
1580,96.85,2004-05-05
1581,95.65,2008-01-23
1582,127.55,2012-03-30
1583,197.37,2001-02-16
1584,135.03,2005-04-08
1585,133.88,2001-12-17
1586,166.6,2009-04-15
1587,147.12,2011-10-29
1588,167.73,2011-11-27
1589,444.94,2002-06-28
1590,438.03,2003-09-09
1591,439.16,2004-07-22
1592,444.94,2005-01-11
1593,444.94,2006-05-13
1594,47.45,2000-03-16
1595,29.07,2001-07-10
1596,42.7,2003-03-21
1597,29.17,2005-09-07
1598,34.61,2010-07-27
1599,182.01,2003-12-03
1600,197.48,2007-11-29
1601,182.67,2009-02-19
1602,57,2000-08-05
1603,68.77,2003-05-10
1604,60.16,2005-09-23
1605,66.74,2007-01-01
1606,235.59,2005-10-31
1607,235.59,2010-10-18
1608,119.16,2002-04-18
1609,82.29,2006-06-04
1610,120.68,2006-10-26
1611,130.85,2001-03-01
1612,260.76,2003-03-20
1613,387.34,2005-01-01
1614,358.74,2008-12-22
1615,373.61,2012-03-04
1616,37.43,2000-07-19
1617,51.45,2006-05-25
1618,41.47,2007-05-06
1619,122.94,2007-07-19
1620,196.62,2007-11-19
1621,140.52,2011-07-18
1622,89.15,2001-11-03
1623,89.15,2005-06-23
1624,89.15,2008-04-25
1625,76.79,2000-12-05
1626,75.14,2002-01-22
1627,82.53,2009-06-11
1628,80.73,2011-08-06
1629,163.65,2001-09-15
1630,1.92,2000-04-12
1631,1.81,2000-10-22
1632,1.72,2002-04-01
1633,1.65,2008-04-17
1634,203.89,2002-10-12
1635,176.93,2008-06-24
1636,109.65,2000-12-28
1637,103.4,2001-11-25
1638,119.08,2004-03-14
1639,134.03,2004-12-20
1640,79.67,2005-04-17
1641,91.51,2010-10-31
1642,136.46,2001-11-15
1643,91.36,2002-10-20
1644,110.62,2006-10-01
1645,91.45,2009-05-16
1646,88.29,2010-08-30
1647,127.39,2006-08-11
1648,71.2,2010-12-10
1649,91.61,2011-06-08
1650,104.34,2012-06-22
1651,128.89,2003-10-24
1652,113.76,2011-03-06
1653,133.38,2011-09-26
1654,127.7,2012-06-07
1655,381.61,2003-07-24
1656,381.61,2006-09-16
1657,381.61,2009-08-11
1658,381.61,2011-12-17
1659,66.6,2002-01-12
1660,38.34,2001-12-30
1661,240.67,2003-03-28
1662,241.18,2007-08-04
1663,197.41,2009-10-05
1664,206.74,2000-09-27
1665,11.32,2000-12-13
1666,189.34,2003-02-16
1667,207.18,2003-05-23
1668,131.79,2004-07-22
1669,137.79,2011-06-15
1670,126.71,2002-07-14
1671,90.57,2003-01-27
1672,161.11,2009-07-08
1673,361.87,2000-09-05
1674,447.74,2006-12-12
1675,442.86,2012-02-10
1676,60.48,2001-05-18
1677,66.01,2006-04-17
1678,312.54,2000-09-13
1679,284.57,2001-12-09
1680,245.42,2010-07-10
1681,176.64,2000-03-04
1682,251.87,2001-08-17
1683,217.43,2009-04-02
1684,64.12,2000-03-29
1685,78.71,2001-08-12
1686,77.07,2002-12-27
1687,99.85,2006-11-05
1688,129.69,2000-01-27
1689,133.25,2000-02-24
1690,176.91,2000-08-23
1691,161.8,2005-11-29
1692,106.4,2001-04-11
1693,106.4,2010-05-26
1694,297.05,2003-11-26
1695,416.72,2005-02-13
1696,301.05,2006-01-23
1697,98.77,2001-09-09
1698,59.92,2005-12-16
1699,71.82,2007-03-06
1700,75.12,2012-02-11
1701,55.96,2012-05-19
1702,168.05,2003-08-13
1703,142.37,2006-04-08
1704,225.98,2006-10-28
1705,42.81,2002-12-19
1706,40.25,2003-02-24
1707,98.03,2004-02-19
1708,72.73,2005-08-19
1709,93.7,2007-08-20
1710,148.38,2000-07-29
1711,142.64,2004-05-28
1712,148.38,2007-09-04
1713,148.38,2010-06-19
1714,142.89,2011-07-11
1715,86.29,2000-03-31
1716,103.52,2011-12-24
1717,76.1,2002-07-10
1718,78.9,2006-05-16
1719,235.98,2000-02-03
1720,235.98,2008-01-15
1721,150.43,2001-05-25
1722,140.72,2004-11-24
1723,148.89,2006-06-23
1724,145.55,2009-07-08
1725,87.97,2000-02-26
1726,102.56,2000-11-16
1727,116.65,2006-05-08
1728,98.48,2011-10-22
1729,106.73,2002-08-24
1730,124.5,2002-09-18
1731,113.09,2006-05-02
1732,88.94,2002-02-25
1733,117.23,2010-08-16
1734,144.56,2003-09-21
1735,124.97,2009-10-04
1736,229.37,2011-11-08
1737,60.73,2002-04-21
1738,60.73,2002-09-29
1739,60.73,2004-06-19
1740,60.73,2010-07-17
1741,2.76,2003-11-25
1742,2.76,2010-08-13
1743,201.31,2003-12-19
1744,161.21,2004-10-13
1745,190.07,2010-01-03
1746,63.96,2001-08-31
1747,49.15,2004-07-15
1748,48.09,2005-10-20
1749,53.04,2009-09-12
1750,103.97,2007-10-08
1751,150.56,2003-09-12
1752,138.55,2011-06-09
1753,370.34,2001-08-29
1754,55.83,2001-07-24
1755,55.61,2004-12-14
1756,66.23,2005-05-31
1757,119.98,2008-05-12
1758,29.34,2002-04-15
1759,30.86,2006-12-02
1760,73.76,2007-08-11
1761,73.76,2010-01-09
1762,204.64,2004-09-08
1763,250.14,2007-04-11
1764,248.03,2008-12-16
1765,157.23,2003-10-03
1766,174.72,2000-05-11
1767,150.71,2002-05-26
1768,149,2011-02-26
1769,141.05,2003-01-06
1770,183.95,2004-06-04
1771,153.4,2007-05-17
1772,209.56,2012-04-19
1773,71.52,2000-09-09
1774,74.52,2007-12-27
1775,93.63,2010-11-16
1776,122.14,2011-07-13
1777,91.25,2011-11-20
1778,243.82,2003-02-02
1779,221.07,2000-02-06
1780,224.67,2005-05-02
1781,219.09,2003-01-01
1782,196.31,2010-01-04
1783,38.77,2004-01-27
1784,53.19,2007-07-08
1785,37.12,2007-12-18
1786,19.16,2000-11-27
1787,32.06,2003-01-07
1788,33.78,2003-04-15
1789,20.44,2012-02-22
1790,70.35,2001-11-30
1791,70.56,2002-10-23
1792,65.48,2003-01-24
1793,74.61,2007-06-19
1794,314.37,2002-11-08
1795,300.85,2003-01-19
1796,85.37,2004-03-17
1797,85.62,2002-12-03
1798,120.93,2002-12-21
1799,108.72,2010-06-29
1800,91.67,2010-08-14
1801,247.37,2000-07-04
1802,394.05,2002-12-23
1803,332.71,2004-04-23
1804,251.73,2004-09-15
1805,363.7,2005-01-18
1806,334.33,2009-10-30
1807,350.85,2010-07-23
1808,176.89,2000-03-25
1809,164.79,2005-07-12
1810,170.51,2008-06-16
1811,163.61,2008-07-26
1812,360.76,2002-01-30
1813,313.52,2008-07-12
1814,255.01,2008-10-17
1815,257.72,2011-01-30
1816,299.73,2001-06-29
1817,311.6,2002-04-22
1818,40.9,2000-06-03
1819,37.09,2000-09-29
1820,54.34,2001-09-26
1821,88.52,2001-12-25
1822,358.28,2000-04-13
1823,364.03,2002-01-07
1824,364.03,2003-10-08
1825,337.52,2002-07-26
1826,365,2004-02-25
1827,308.23,2006-02-01
1828,336.89,2011-02-21
1829,176.88,2000-01-16
1830,202.25,2003-11-28
1831,371.82,2000-08-07
1832,361.54,2006-12-25
1833,386.52,2011-03-18
1834,388,2012-01-28
1835,27.01,2002-05-02
1836,471.59,2002-02-23
1837,471.59,2005-01-17
1838,471.59,2006-12-29
1839,471.59,2009-03-30
1840,29.18,2001-12-31
1841,39.08,2003-12-31
1842,38.71,2005-04-28
1843,48.09,2006-08-15
1844,34.71,2008-09-25
1845,41.94,2010-02-02
1846,80.28,2002-07-04
1847,104.44,2004-01-13
1848,225.38,2000-06-04
1849,227.24,2002-10-23
1850,215.38,2006-11-28
1851,227.18,2007-07-21
1852,168.36,2011-10-12
1853,381.24,2001-12-22
1854,357.45,2002-09-21
1855,357.55,2003-08-07
1856,295.14,2007-05-23
1857,385.58,2010-03-08
1858,80.12,2002-05-08
1859,80.12,2005-09-04
1860,80.12,2006-08-08
1861,391.65,2002-12-03
1862,391.65,2003-02-17
1863,349.27,2007-10-14
1864,391.65,2008-12-29
1865,391.65,2010-11-21
1866,253.72,2000-01-26
1867,254.08,2007-08-12
1868,222.86,2007-11-20
1869,191.9,2012-04-07
1870,208.17,2007-03-13
1871,390.19,2002-11-01
1872,450.6,2010-09-22
1873,442.67,2000-06-05
1874,417.87,2009-08-21
1875,319.2,2002-05-27
1876,319.2,2005-12-24
1877,308.47,2006-01-02
1878,31.06,2002-02-16
1879,19.6,2003-06-23
1880,159.35,2002-08-27
1881,101.02,2005-08-30
1882,145.51,2007-10-08
1883,107.26,2001-11-22
1884,121.03,2004-12-09
1885,129.29,2010-06-09
1886,128.7,2000-04-07
1887,96.53,2000-11-14
1888,51.44,2007-07-01
1889,153.81,2009-06-20
1890,294.02,2004-07-31
1891,310.14,2006-10-05
1892,309.49,2007-02-21
1893,307.6,2001-07-28
1894,215.83,2002-10-04
1895,236.83,2004-01-03
1896,207.87,2006-04-10
1897,272.94,2009-08-26
1898,275.89,2009-12-21
1899,276.44,2000-08-19
1900,325.07,2006-04-20
1901,259.63,2010-03-03
1902,117.73,2000-06-12
1903,160.76,2003-05-30
1904,300.35,2001-07-04
1905,265.08,2007-03-23
1906,306.85,2011-02-12
1907,174.76,2002-04-24
1908,174.76,2003-06-01
1909,174.76,2003-11-03
1910,173.14,2004-04-09
1911,174.76,2010-03-11
1912,96.57,2001-07-01
1913,102.09,2004-03-06
1914,102.09,2007-07-12
1915,102.09,2007-10-28
1916,181.51,2004-01-01
1917,238.15,2008-03-31
1918,230.63,2010-11-25
1919,172.29,2003-11-28
1920,105.87,2005-05-14
1921,163.8,2010-08-30
1922,164.58,2011-07-11
1923,24.66,2000-07-06
1924,18.85,2000-10-12
1925,164.73,2000-06-09
1926,443.88,2005-03-23
1927,65.19,2002-08-14
1928,68.42,2002-10-07
1929,42.41,2008-01-03
1930,40.6,2011-11-30
1931,9.78,2000-10-25
1932,10.22,2009-02-03
1933,12.4,2010-02-16
1934,10.87,2011-04-01
1935,380.73,2002-12-18
1936,285.12,2000-10-15
1937,285.12,2002-02-25
1938,285.12,2002-06-17
1939,285.12,2006-04-12
1940,285.12,2012-05-30
1941,130.21,2006-09-27
1942,78.37,2000-02-20
1943,112.19,2004-04-05
1944,70.72,2011-05-10
1945,349.79,2001-09-08
1946,349.79,2009-12-08
1947,117.36,2000-08-22
1948,158.36,2003-06-27
1949,108.13,2004-02-20
1950,140.36,2012-05-12
1951,44.05,2001-11-18
1952,43.87,2002-03-09
1953,54.06,2002-09-08
1954,102.14,2006-06-06
1955,106.39,2009-05-23
1956,430.93,2000-04-14
1957,438.44,2003-03-29
1958,423.67,2005-01-08
1959,72.84,2002-11-27
1960,87.08,2002-12-22
1961,404.99,2001-10-25
1962,455.49,2003-08-30
1963,455.49,2004-07-10
1964,455.49,2009-09-23
1965,133.25,2009-04-26
1966,301.41,2002-02-12
1967,235.04,2012-02-24
1968,15.05,2001-03-09
1969,12.64,2002-02-02
1970,11.48,2007-05-19
1971,200.13,2000-03-07
1972,201.58,2001-04-10
1973,178.06,2008-01-15
1974,205.6,2011-04-19
1975,81.5,2002-08-10
1976,73.38,2004-04-24
1977,62.56,2005-01-08
1978,166.75,2001-05-14
1979,211.83,2004-04-19
1980,263.3,2002-04-17
1981,263.3,2009-04-07
1982,337.21,2004-09-28
1983,337.21,2005-12-15
1984,337.21,2008-01-12
1985,14.69,2002-10-02
1986,16.2,2003-04-13
1987,51.56,2001-03-06
1988,46.48,2003-09-04
1989,41.33,2005-03-08
1990,58.42,2006-03-18
1991,345.76,2001-10-03
1992,383.13,2004-11-22
1993,170.94,2000-09-16
1994,287.24,2000-10-09
1995,189.35,2001-11-06
1996,223.13,2002-09-07
1997,249.64,2005-04-10
1998,167.98,2001-01-18
1999,106.85,2005-03-24
2000,68.09,2003-06-18
2001,87.67,2004-07-08
2002,77.49,2005-06-25
2003,362.64,2004-09-28
2004,16.06,2000-04-01
2005,16.21,2001-01-10
2006,18.11,2002-04-02
2007,20.26,2002-11-08
2008,18.35,2004-02-09
2009,16.23,2004-12-06
2010,238.26,2001-05-12
2011,283.24,2001-06-13
2012,180.51,2003-11-20
2013,127.02,2002-11-16
2014,25.64,2001-08-07
2015,23.33,2003-09-28
2016,20.42,2004-12-27
2017,27.77,2006-10-03
2018,28.42,2009-10-18
2019,24.56,2010-02-21
2020,83.99,2000-03-06
2021,62.58,2001-07-08
2022,36.1,2009-08-07
2023,243.84,2002-09-23
2024,229.09,2003-01-17
2025,323.69,2003-08-18
2026,285.74,2012-01-02
2027,215.54,2002-07-27
2028,187.82,2004-09-26
2029,190.79,2007-09-26
2030,185.74,2009-09-02
2031,151.52,2010-08-01
2032,38.95,2001-01-06
2033,48.88,2006-02-09
2034,100.04,2000-01-04
2035,101.4,2000-07-13
2036,49.27,2001-07-09
2037,49.27,2002-08-04
2038,48.97,2005-12-06
2039,49.27,2009-06-26
2040,306.12,2002-01-05
2041,202.7,2002-10-03
2042,275.2,2008-10-26
2043,448.49,2003-08-13
2044,448.49,2008-02-01
2045,448.49,2010-01-07
2046,448.49,2012-01-12
